client,name,register,offset,role,live1,live2,stable
2,DS4,frame_header_incr,0x1024,writable_config,0x00000000,0x00000000,1
2,DS4,frame_header_cfg,0x1028,writable_config,0x00000000,0x00000000,1
2,DS4,irq_subsample_period,0x1030,writable_config,0x00000000,0x00000000,1
2,DS4,irq_subsample_pattern,0x1034,writable_config,0x00000001,0x00000001,1
2,DS4,framedrop_period,0x1038,writable_config,0x00000000,0x00000000,1
2,DS4,framedrop_pattern,0x103c,writable_config,0x00000001,0x00000001,1
2,DS4,meta_addr,0x1040,dynamic_buffer_address,0x00000000,0x00000000,1
2,DS4,meta_cfg,0x1044,writable_config,0x00000000,0x00000000,1
2,DS4,mode_cfg,0x1048,writable_config,0x00000000,0x00000000,1
2,DS4,stats_ctrl,0x104c,writable_config,0x00000000,0x00000000,1
2,DS4,ctrl_2,0x1050,writable_config,0x00000000,0x00000000,1
2,DS4,lossy_thresh0,0x1054,writable_config,0x00000000,0x00000000,1
2,DS4,lossy_thresh1,0x1058,writable_config,0x00000000,0x00000000,1
2,DS4,lossy_var_offset,0x105c,writable_config,0x00000000,0x00000000,1
2,DS4,mmu_prefetch_cfg,0x1060,writable_config,0x00000000,0x00000000,1
2,DS4,mmu_prefetch_max_offset,0x1064,writable_config,0x00000000,0x00000000,1
2,DS4,system_cache_cfg,0x1068,writable_config,0x00000000,0x00000000,1
2,DS4,addr_status0,0x1070,status_readback,0x159a8000,0x15cc0000,0
2,DS4,addr_status1,0x1074,status_readback,0x00000000,0x00000000,1
2,DS4,addr_status2,0x1078,status_readback,0x00000000,0x00000000,1
2,DS4,addr_status3,0x107c,status_readback,0x159a8000,0x15cc0000,0
2,DS4,debug_status_cfg,0x1080,writable_debug_config,0x00000000,0x00000000,1
2,DS4,debug_status0,0x1084,status_readback,0x00000000,0x00000000,1
2,DS4,debug_status1,0x1088,status_readback,0x00000000,0x00000000,1
3,DS16,cfg,0x1100,writable_config,0x00000011,0x00000011,1
3,DS16,image_addr,0x1104,dynamic_buffer_address,0x15d68000,0x15db0000,0
3,DS16,frame_incr,0x1108,writable_config,0x0000c000,0x0000c000,1
3,DS16,image_cfg0,0x110c,writable_config,0x002d0050,0x002d0050,1
3,DS16,image_cfg1,0x1110,writable_config,0x00000000,0x00000000,1
3,DS16,image_cfg2,0x1114,writable_config,0x00000300,0x00000300,1
3,DS16,packer_cfg,0x1118,writable_config,0x0000000a,0x0000000a,1
3,DS16,bw_limit,0x111c,writable_config,0x00000000,0x00000000,1
3,DS16,frame_header_addr,0x1120,dynamic_buffer_address,0x00000000,0x00000000,1
3,DS16,frame_header_incr,0x1124,writable_config,0x00000000,0x00000000,1
3,DS16,frame_header_cfg,0x1128,writable_config,0x00000000,0x00000000,1
3,DS16,irq_subsample_period,0x1130,writable_config,0x00000000,0x00000000,1
3,DS16,irq_subsample_pattern,0x1134,writable_config,0x00000001,0x00000001,1
3,DS16,framedrop_period,0x1138,writable_config,0x00000000,0x00000000,1
3,DS16,framedrop_pattern,0x113c,writable_config,0x00000001,0x00000001,1
3,DS16,meta_addr,0x1140,dynamic_buffer_address,0x00000000,0x00000000,1
3,DS16,meta_cfg,0x1144,writable_config,0x00000000,0x00000000,1
3,DS16,mode_cfg,0x1148,writable_config,0x00000000,0x00000000,1
3,DS16,stats_ctrl,0x114c,writable_config,0x00000000,0x00000000,1
3,DS16,ctrl_2,0x1150,writable_config,0x00000000,0x00000000,1
3,DS16,lossy_thresh0,0x1154,writable_config,0x00000000,0x00000000,1
3,DS16,lossy_thresh1,0x1158,writable_config,0x00000000,0x00000000,1
3,DS16,lossy_var_offset,0x115c,writable_config,0x00000000,0x00000000,1
3,DS16,mmu_prefetch_cfg,0x1160,writable_config,0x00000000,0x00000000,1
3,DS16,mmu_prefetch_max_offset,0x1164,writable_config,0x00000000,0x00000000,1
3,DS16,system_cache_cfg,0x1168,writable_config,0x00000000,0x00000000,1
3,DS16,addr_status0,0x1170,status_readback,0x15d68000,0x15db0000,0
3,DS16,addr_status1,0x1174,status_readback,0x00000000,0x00000000,1
3,DS16,addr_status2,0x1178,status_readback,0x00000000,0x00000000,1
3,DS16,addr_status3,0x117c,status_readback,0x15d68000,0x15db0000,0
3,DS16,debug_status_cfg,0x1180,writable_debug_config,0x00000000,0x00000000,1
3,DS16,debug_status0,0x1184,status_readback,0x00000000,0x00000000,1
3,DS16,debug_status1,0x1188,status_readback,0x00000000,0x00000000,1
4,DISP_Y,cfg,0x1200,writable_config,0x00000010,0x00000010,1
4,DISP_Y,image_addr,0x1204,dynamic_buffer_address,0x00000000,0x00000000,1
4,DISP_Y,frame_incr,0x1208,writable_config,0x00000000,0x00000000,1
4,DISP_Y,image_cfg0,0x120c,writable_config,0x00000000,0x00000000,1
4,DISP_Y,image_cfg1,0x1210,writable_config,0x00000000,0x00000000,1
4,DISP_Y,image_cfg2,0x1214,writable_config,0x00000000,0x00000000,1
4,DISP_Y,packer_cfg,0x1218,writable_config,0x00000000,0x00000000,1
4,DISP_Y,bw_limit,0x121c,writable_config,0x00000000,0x00000000,1
4,DISP_Y,frame_header_addr,0x1220,dynamic_buffer_address,0x00000000,0x00000000,1
4,DISP_Y,frame_header_incr,0x1224,writable_config,0x00000000,0x00000000,1
4,DISP_Y,frame_header_cfg,0x1228,writable_config,0x00000000,0x00000000,1
4,DISP_Y,irq_subsample_period,0x1230,writable_config,0x00000000,0x00000000,1
4,DISP_Y,irq_subsample_pattern,0x1234,writable_config,0xffffffff,0xffffffff,1
4,DISP_Y,framedrop_period,0x1238,writable_config,0x00000000,0x00000000,1
4,DISP_Y,framedrop_pattern,0x123c,writable_config,0xffffffff,0xffffffff,1
4,DISP_Y,meta_addr,0x1240,dynamic_buffer_address,0x00000000,0x00000000,1
4,DISP_Y,meta_cfg,0x1244,writable_config,0x00000000,0x00000000,1
4,DISP_Y,mode_cfg,0x1248,writable_config,0x00000000,0x00000000,1
4,DISP_Y,stats_ctrl,0x124c,writable_config,0x00000000,0x00000000,1
4,DISP_Y,ctrl_2,0x1250,writable_config,0x00000001,0x00000001,1
4,DISP_Y,lossy_thresh0,0x1254,writable_config,0x06210022,0x06210022,1
4,DISP_Y,lossy_thresh1,0x1258,writable_config,0x0000040a,0x0000040a,1
4,DISP_Y,lossy_var_offset,0x125c,writable_config,0x00000000,0x00000000,1
4,DISP_Y,mmu_prefetch_cfg,0x1260,writable_config,0x00000000,0x00000000,1
4,DISP_Y,mmu_prefetch_max_offset,0x1264,writable_config,0x00000000,0x00000000,1
4,DISP_Y,system_cache_cfg,0x1268,writable_config,0x00000000,0x00000000,1
4,DISP_Y,addr_status0,0x1270,status_readback,0x00000000,0x00000000,1
4,DISP_Y,addr_status1,0x1274,status_readback,0x00000000,0x00000000,1
4,DISP_Y,addr_status2,0x1278,status_readback,0x00000000,0x00000000,1
4,DISP_Y,addr_status3,0x127c,status_readback,0x00000000,0x00000000,1
4,DISP_Y,debug_status_cfg,0x1280,writable_debug_config,0x00000000,0x00000000,1
4,DISP_Y,debug_status0,0x1284,status_readback,0x00000000,0x00000000,1
4,DISP_Y,debug_status1,0x1288,status_readback,0x00000000,0x00000000,1
5,DISP_C,cfg,0x1300,writable_config,0x00000010,0x00000010,1
5,DISP_C,image_addr,0x1304,dynamic_buffer_address,0x00000000,0x00000000,1
5,DISP_C,frame_incr,0x1308,writable_config,0x00000000,0x00000000,1
5,DISP_C,image_cfg0,0x130c,writable_config,0x00000000,0x00000000,1
5,DISP_C,image_cfg1,0x1310,writable_config,0x00000000,0x00000000,1
5,DISP_C,image_cfg2,0x1314,writable_config,0x00000000,0x00000000,1
5,DISP_C,packer_cfg,0x1318,writable_config,0x00000000,0x00000000,1
5,DISP_C,bw_limit,0x131c,writable_config,0x00000000,0x00000000,1
5,DISP_C,frame_header_addr,0x1320,dynamic_buffer_address,0x00000000,0x00000000,1
5,DISP_C,frame_header_incr,0x1324,writable_config,0x00000000,0x00000000,1
5,DISP_C,frame_header_cfg,0x1328,writable_config,0x00000000,0x00000000,1
5,DISP_C,irq_subsample_period,0x1330,writable_config,0x00000000,0x00000000,1
5,DISP_C,irq_subsample_pattern,0x1334,writable_config,0xffffffff,0xffffffff,1
5,DISP_C,framedrop_period,0x1338,writable_config,0x00000000,0x00000000,1
5,DISP_C,framedrop_pattern,0x133c,writable_config,0xffffffff,0xffffffff,1
5,DISP_C,meta_addr,0x1340,dynamic_buffer_address,0x00000000,0x00000000,1
5,DISP_C,meta_cfg,0x1344,writable_config,0x00000000,0x00000000,1
5,DISP_C,mode_cfg,0x1348,writable_config,0x00000000,0x00000000,1
5,DISP_C,stats_ctrl,0x134c,writable_config,0x00000000,0x00000000,1
5,DISP_C,ctrl_2,0x1350,writable_config,0x00000001,0x00000001,1
5,DISP_C,lossy_thresh0,0x1354,writable_config,0x06210022,0x06210022,1
5,DISP_C,lossy_thresh1,0x1358,writable_config,0x0000040a,0x0000040a,1
5,DISP_C,lossy_var_offset,0x135c,writable_config,0x00000000,0x00000000,1
5,DISP_C,mmu_prefetch_cfg,0x1360,writable_config,0x00000000,0x00000000,1
5,DISP_C,mmu_prefetch_max_offset,0x1364,writable_config,0x00000000,0x00000000,1
5,DISP_C,system_cache_cfg,0x1368,writable_config,0x00000000,0x00000000,1
5,DISP_C,addr_status0,0x1370,status_readback,0x00000000,0x00000000,1
5,DISP_C,addr_status1,0x1374,status_readback,0x00000000,0x00000000,1
5,DISP_C,addr_status2,0x1378,status_readback,0x00000000,0x00000000,1
5,DISP_C,addr_status3,0x137c,status_readback,0x00000000,0x00000000,1
5,DISP_C,debug_status_cfg,0x1380,writable_debug_config,0x00000000,0x00000000,1
5,DISP_C,debug_status0,0x1384,status_readback,0x00000000,0x00000000,1
5,DISP_C,debug_status1,0x1388,status_readback,0x00000000,0x00000000,1
6,DISP_DS4,cfg,0x1400,writable_config,0x00000010,0x00000010,1
6,DISP_DS4,image_addr,0x1404,dynamic_buffer_address,0x00000000,0x00000000,1
6,DISP_DS4,frame_incr,0x1408,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,image_cfg0,0x140c,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,image_cfg1,0x1410,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,image_cfg2,0x1414,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,packer_cfg,0x1418,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,bw_limit,0x141c,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,frame_header_addr,0x1420,dynamic_buffer_address,0x00000000,0x00000000,1
6,DISP_DS4,frame_header_incr,0x1424,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,frame_header_cfg,0x1428,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,irq_subsample_period,0x1430,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,irq_subsample_pattern,0x1434,writable_config,0xffffffff,0xffffffff,1
6,DISP_DS4,framedrop_period,0x1438,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,framedrop_pattern,0x143c,writable_config,0xffffffff,0xffffffff,1
6,DISP_DS4,meta_addr,0x1440,dynamic_buffer_address,0x00000000,0x00000000,1
6,DISP_DS4,meta_cfg,0x1444,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,mode_cfg,0x1448,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,stats_ctrl,0x144c,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,ctrl_2,0x1450,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,lossy_thresh0,0x1454,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,lossy_thresh1,0x1458,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,lossy_var_offset,0x145c,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,mmu_prefetch_cfg,0x1460,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,mmu_prefetch_max_offset,0x1464,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,system_cache_cfg,0x1468,writable_config,0x00000000,0x00000000,1
6,DISP_DS4,addr_status0,0x1470,status_readback,0x00000000,0x00000000,1
6,DISP_DS4,addr_status1,0x1474,status_readback,0x00000000,0x00000000,1
6,DISP_DS4,addr_status2,0x1478,status_readback,0x00000000,0x00000000,1
6,DISP_DS4,addr_status3,0x147c,status_readback,0x00000000,0x00000000,1
6,DISP_DS4,debug_status_cfg,0x1480,writable_debug_config,0x00000000,0x00000000,1
6,DISP_DS4,debug_status0,0x1484,status_readback,0x00000000,0x00000000,1
6,DISP_DS4,debug_status1,0x1488,status_readback,0x00000000,0x00000000,1
7,DISP_DS16,cfg,0x1500,writable_config,0x00000010,0x00000010,1
7,DISP_DS16,image_addr,0x1504,dynamic_buffer_address,0x00000000,0x00000000,1
7,DISP_DS16,frame_incr,0x1508,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,image_cfg0,0x150c,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,image_cfg1,0x1510,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,image_cfg2,0x1514,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,packer_cfg,0x1518,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,bw_limit,0x151c,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,frame_header_addr,0x1520,dynamic_buffer_address,0x00000000,0x00000000,1
7,DISP_DS16,frame_header_incr,0x1524,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,frame_header_cfg,0x1528,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,irq_subsample_period,0x1530,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,irq_subsample_pattern,0x1534,writable_config,0xffffffff,0xffffffff,1
7,DISP_DS16,framedrop_period,0x1538,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,framedrop_pattern,0x153c,writable_config,0xffffffff,0xffffffff,1
7,DISP_DS16,meta_addr,0x1540,dynamic_buffer_address,0x00000000,0x00000000,1
7,DISP_DS16,meta_cfg,0x1544,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,mode_cfg,0x1548,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,stats_ctrl,0x154c,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,ctrl_2,0x1550,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,lossy_thresh0,0x1554,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,lossy_thresh1,0x1558,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,lossy_var_offset,0x155c,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,mmu_prefetch_cfg,0x1560,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,mmu_prefetch_max_offset,0x1564,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,system_cache_cfg,0x1568,writable_config,0x00000000,0x00000000,1
7,DISP_DS16,addr_status0,0x1570,status_readback,0x00000000,0x00000000,1
7,DISP_DS16,addr_status1,0x1574,status_readback,0x00000000,0x00000000,1
7,DISP_DS16,addr_status2,0x1578,status_readback,0x00000000,0x00000000,1
7,DISP_DS16,addr_status3,0x157c,status_readback,0x00000000,0x00000000,1
7,DISP_DS16,debug_status_cfg,0x1580,writable_debug_config,0x00000000,0x00000000,1
7,DISP_DS16,debug_status0,0x1584,status_readback,0x00000000,0x00000000,1
7,DISP_DS16,debug_status1,0x1588,status_readback,0x00000000,0x00000000,1
8,FD_Y,cfg,0x1600,writable_config,0x00000010,0x00000010,1
8,FD_Y,image_addr,0x1604,dynamic_buffer_address,0x00000000,0x00000000,1
8,FD_Y,frame_incr,0x1608,writable_config,0x00000000,0x00000000,1
8,FD_Y,image_cfg0,0x160c,writable_config,0x00000000,0x00000000,1
8,FD_Y,image_cfg1,0x1610,writable_config,0x00000000,0x00000000,1
8,FD_Y,image_cfg2,0x1614,writable_config,0x00000000,0x00000000,1
8,FD_Y,packer_cfg,0x1618,writable_config,0x00000000,0x00000000,1
8,FD_Y,bw_limit,0x161c,writable_config,0x00000000,0x00000000,1
8,FD_Y,frame_header_addr,0x1620,dynamic_buffer_address,0x00000000,0x00000000,1
8,FD_Y,frame_header_incr,0x1624,writable_config,0x00000000,0x00000000,1
8,FD_Y,frame_header_cfg,0x1628,writable_config,0x00000000,0x00000000,1
8,FD_Y,irq_subsample_period,0x1630,writable_config,0x00000000,0x00000000,1
8,FD_Y,irq_subsample_pattern,0x1634,writable_config,0xffffffff,0xffffffff,1
8,FD_Y,framedrop_period,0x1638,writable_config,0x00000000,0x00000000,1
8,FD_Y,framedrop_pattern,0x163c,writable_config,0xffffffff,0xffffffff,1
8,FD_Y,meta_addr,0x1640,dynamic_buffer_address,0x00000000,0x00000000,1
8,FD_Y,meta_cfg,0x1644,writable_config,0x00000000,0x00000000,1
8,FD_Y,mode_cfg,0x1648,writable_config,0x00000000,0x00000000,1
8,FD_Y,stats_ctrl,0x164c,writable_config,0x00000000,0x00000000,1
8,FD_Y,ctrl_2,0x1650,writable_config,0x00000000,0x00000000,1
8,FD_Y,lossy_thresh0,0x1654,writable_config,0x00000000,0x00000000,1
8,FD_Y,lossy_thresh1,0x1658,writable_config,0x00000000,0x00000000,1
8,FD_Y,lossy_var_offset,0x165c,writable_config,0x00000000,0x00000000,1
8,FD_Y,mmu_prefetch_cfg,0x1660,writable_config,0x00000000,0x00000000,1
8,FD_Y,mmu_prefetch_max_offset,0x1664,writable_config,0x00000000,0x00000000,1
8,FD_Y,system_cache_cfg,0x1668,writable_config,0x00000000,0x00000000,1
8,FD_Y,addr_status0,0x1670,status_readback,0x00000000,0x00000000,1
8,FD_Y,addr_status1,0x1674,status_readback,0x00000000,0x00000000,1
8,FD_Y,addr_status2,0x1678,status_readback,0x00000000,0x00000000,1
8,FD_Y,addr_status3,0x167c,status_readback,0x00000000,0x00000000,1
8,FD_Y,debug_status_cfg,0x1680,writable_debug_config,0x00000000,0x00000000,1
8,FD_Y,debug_status0,0x1684,status_readback,0x00000000,0x00000000,1
8,FD_Y,debug_status1,0x1688,status_readback,0x00000000,0x00000000,1
9,FD_C,cfg,0x1700,writable_config,0x00000010,0x00000010,1
9,FD_C,image_addr,0x1704,dynamic_buffer_address,0x00000000,0x00000000,1
9,FD_C,frame_incr,0x1708,writable_config,0x00000000,0x00000000,1
9,FD_C,image_cfg0,0x170c,writable_config,0x00000000,0x00000000,1
9,FD_C,image_cfg1,0x1710,writable_config,0x00000000,0x00000000,1
9,FD_C,image_cfg2,0x1714,writable_config,0x00000000,0x00000000,1
9,FD_C,packer_cfg,0x1718,writable_config,0x00000000,0x00000000,1
9,FD_C,bw_limit,0x171c,writable_config,0x00000000,0x00000000,1
9,FD_C,frame_header_addr,0x1720,dynamic_buffer_address,0x00000000,0x00000000,1
9,FD_C,frame_header_incr,0x1724,writable_config,0x00000000,0x00000000,1
9,FD_C,frame_header_cfg,0x1728,writable_config,0x00000000,0x00000000,1
9,FD_C,irq_subsample_period,0x1730,writable_config,0x00000000,0x00000000,1
9,FD_C,irq_subsample_pattern,0x1734,writable_config,0xffffffff,0xffffffff,1
9,FD_C,framedrop_period,0x1738,writable_config,0x00000000,0x00000000,1
9,FD_C,framedrop_pattern,0x173c,writable_config,0xffffffff,0xffffffff,1
9,FD_C,meta_addr,0x1740,dynamic_buffer_address,0x00000000,0x00000000,1
9,FD_C,meta_cfg,0x1744,writable_config,0x00000000,0x00000000,1
9,FD_C,mode_cfg,0x1748,writable_config,0x00000000,0x00000000,1
9,FD_C,stats_ctrl,0x174c,writable_config,0x00000000,0x00000000,1
9,FD_C,ctrl_2,0x1750,writable_config,0x00000000,0x00000000,1
9,FD_C,lossy_thresh0,0x1754,writable_config,0x00000000,0x00000000,1
9,FD_C,lossy_thresh1,0x1758,writable_config,0x00000000,0x00000000,1
9,FD_C,lossy_var_offset,0x175c,writable_config,0x00000000,0x00000000,1
9,FD_C,mmu_prefetch_cfg,0x1760,writable_config,0x00000000,0x00000000,1
9,FD_C,mmu_prefetch_max_offset,0x1764,writable_config,0x00000000,0x00000000,1
9,FD_C,system_cache_cfg,0x1768,writable_config,0x00000000,0x00000000,1
9,FD_C,addr_status0,0x1770,status_readback,0x00000000,0x00000000,1
9,FD_C,addr_status1,0x1774,status_readback,0x00000000,0x00000000,1
9,FD_C,addr_status2,0x1778,status_readback,0x00000000,0x00000000,1
9,FD_C,addr_status3,0x177c,status_readback,0x00000000,0x00000000,1
9,FD_C,debug_status_cfg,0x1780,writable_debug_config,0x00000000,0x00000000,1
9,FD_C,debug_status0,0x1784,status_readback,0x00000000,0x00000000,1
9,FD_C,debug_status1,0x1788,status_readback,0x00000000,0x00000000,1
10,PIXEL_RAW,cfg,0x1800,writable_config,0x00000010,0x00000010,1
10,PIXEL_RAW,image_addr,0x1804,dynamic_buffer_address,0x00000000,0x00000000,1
10,PIXEL_RAW,frame_incr,0x1808,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,image_cfg0,0x180c,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,image_cfg1,0x1810,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,image_cfg2,0x1814,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,packer_cfg,0x1818,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,bw_limit,0x181c,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,frame_header_addr,0x1820,dynamic_buffer_address,0x00000000,0x00000000,1
10,PIXEL_RAW,frame_header_incr,0x1824,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,frame_header_cfg,0x1828,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,irq_subsample_period,0x1830,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,irq_subsample_pattern,0x1834,writable_config,0xffffffff,0xffffffff,1
10,PIXEL_RAW,framedrop_period,0x1838,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,framedrop_pattern,0x183c,writable_config,0xffffffff,0xffffffff,1
10,PIXEL_RAW,meta_addr,0x1840,dynamic_buffer_address,0x00000000,0x00000000,1
10,PIXEL_RAW,meta_cfg,0x1844,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,mode_cfg,0x1848,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,stats_ctrl,0x184c,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,ctrl_2,0x1850,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,lossy_thresh0,0x1854,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,lossy_thresh1,0x1858,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,lossy_var_offset,0x185c,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,mmu_prefetch_cfg,0x1860,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,mmu_prefetch_max_offset,0x1864,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,system_cache_cfg,0x1868,writable_config,0x00000000,0x00000000,1
10,PIXEL_RAW,addr_status0,0x1870,status_readback,0x00000000,0x00000000,1
10,PIXEL_RAW,addr_status1,0x1874,status_readback,0x00000000,0x00000000,1
10,PIXEL_RAW,addr_status2,0x1878,status_readback,0x00000000,0x00000000,1
10,PIXEL_RAW,addr_status3,0x187c,status_readback,0x00000000,0x00000000,1
10,PIXEL_RAW,debug_status_cfg,0x1880,writable_debug_config,0x00000000,0x00000000,1
10,PIXEL_RAW,debug_status0,0x1884,status_readback,0x00000000,0x00000000,1
10,PIXEL_RAW,debug_status1,0x1888,status_readback,0x00000000,0x00000000,1
11,STATS_BE0,cfg,0x1900,writable_config,0x00010001,0x00010001,1
11,STATS_BE0,image_addr,0x1904,dynamic_buffer_address,0x15f9c000,0x1635c000,0
11,STATS_BE0,frame_incr,0x1908,writable_config,0x000a0000,0x000a0000,1
11,STATS_BE0,image_cfg0,0x190c,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,image_cfg1,0x1910,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,image_cfg2,0x1914,writable_config,0x00000001,0x00000001,1
11,STATS_BE0,packer_cfg,0x1918,writable_config,0x0000000a,0x0000000a,1
11,STATS_BE0,bw_limit,0x191c,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,frame_header_addr,0x1920,dynamic_buffer_address,0x00000000,0x00000000,1
11,STATS_BE0,frame_header_incr,0x1924,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,frame_header_cfg,0x1928,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,irq_subsample_period,0x1930,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,irq_subsample_pattern,0x1934,writable_config,0x00000001,0x00000001,1
11,STATS_BE0,framedrop_period,0x1938,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,framedrop_pattern,0x193c,writable_config,0x00000001,0x00000001,1
11,STATS_BE0,meta_addr,0x1940,dynamic_buffer_address,0x00000000,0x00000000,1
11,STATS_BE0,meta_cfg,0x1944,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,mode_cfg,0x1948,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,stats_ctrl,0x194c,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,ctrl_2,0x1950,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,lossy_thresh0,0x1954,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,lossy_thresh1,0x1958,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,lossy_var_offset,0x195c,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,mmu_prefetch_cfg,0x1960,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,mmu_prefetch_max_offset,0x1964,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,system_cache_cfg,0x1968,writable_config,0x00000000,0x00000000,1
11,STATS_BE0,addr_status0,0x1970,status_readback,0x15f9c000,0x1635c000,0
11,STATS_BE0,addr_status1,0x1974,status_readback,0x00000000,0x00000000,1
11,STATS_BE0,addr_status2,0x1978,status_readback,0x00000000,0x00000000,1
11,STATS_BE0,addr_status3,0x197c,status_readback,0x15f9c000,0x1635c000,0
11,STATS_BE0,debug_status_cfg,0x1980,writable_debug_config,0x00000000,0x00000000,1
11,STATS_BE0,debug_status0,0x1984,status_readback,0x00000000,0x00000000,1
11,STATS_BE0,debug_status1,0x1988,status_readback,0x00000000,0x00000000,1
12,STATS_BHIST0,cfg,0x1a00,writable_config,0x00010001,0x00010001,1
12,STATS_BHIST0,image_addr,0x1a04,dynamic_buffer_address,0x164a8000,0x164c0000,0
12,STATS_BHIST0,frame_incr,0x1a08,writable_config,0x00001800,0x00001800,1
12,STATS_BHIST0,image_cfg0,0x1a0c,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,image_cfg1,0x1a10,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,image_cfg2,0x1a14,writable_config,0x00000001,0x00000001,1
12,STATS_BHIST0,packer_cfg,0x1a18,writable_config,0x0000000a,0x0000000a,1
12,STATS_BHIST0,bw_limit,0x1a1c,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,frame_header_addr,0x1a20,dynamic_buffer_address,0x00000000,0x00000000,1
12,STATS_BHIST0,frame_header_incr,0x1a24,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,frame_header_cfg,0x1a28,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,irq_subsample_period,0x1a30,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,irq_subsample_pattern,0x1a34,writable_config,0x00000001,0x00000001,1
12,STATS_BHIST0,framedrop_period,0x1a38,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,framedrop_pattern,0x1a3c,writable_config,0x00000001,0x00000001,1
12,STATS_BHIST0,meta_addr,0x1a40,dynamic_buffer_address,0x00000000,0x00000000,1
