E004EI_OFFLINE_AEC_REPLAY_BEGIN
G=12 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.332033068/0x1.54007ap-2 LUX_IN=575.353455/0x1.1fad3ep+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=90.3524475/0x1.6968e8p+6 B4_SAT=0 B4_HI=4.28482771 B4_LO=0.000980000012 B4_SHI=4.28482771 EFF_FRAME=[90.3524475/0x1.6968e8p+6,90.3524475/0x1.6968e8p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,40.6585999/0x1.4544dp+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[90.3524475/0x1.6968e8p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550712/0x1.92892ep-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.3425064/0x1.62bd74p+5] conf=1/0x1p+0 TARGET_SAFE=73.8428726 TARGET_SHORT=44.3719749 TARGET_LONG=73.8428726 PUB_SHORT=323502082201 PUB_LONG=452902896364 PUB_SAFE=452902896364 CONV=24465100399,25731567675,25731567675,24465100399,24465100399,24465100399,24465100399 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176628 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=575.768982/0x1.1fe26ep+9 HREF=406.122437/0x1.961f58p+8
G=13 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.329379171/0x1.5148c6p-2 LUX_IN=575.768982/0x1.1fe26ep+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=91.0804367/0x1.6c525ep+6 B4_SAT=0 B4_HI=4.27815294 B4_LO=0.000980000012 B4_SHI=4.27815294 EFF_FRAME=[91.0804367/0x1.6c525ep+6,91.0804367/0x1.6c525ep+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,40.9861984/0x1.47e3bcp+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[91.0804367/0x1.6c525ep+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550697/0x1.92892cp-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.4116898/0x1.634b24p+5] conf=1/0x1p+0 TARGET_SAFE=74.4378357 TARGET_SHORT=44.4416809 TARGET_LONG=74.4378357 PUB_SHORT=326108580090 PUB_LONG=456552002768 PUB_SAFE=456552002768 CONV=24530630070,25800489574,25800489574,24530630070,24530630070,24530630070,24530630070 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176628 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=576.040466/0x1.20052ep+9 HREF=406.122437/0x1.961f58p+8
G=14 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.331798404/0x1.53c2f6p-2 LUX_IN=576.040466/0x1.20052ep+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=90.4163513/0x1.69aa58p+6 B4_SAT=0 B4_HI=4.28988361 B4_LO=0.000980000012 B4_SHI=4.28988361 EFF_FRAME=[90.4163513/0x1.69aa58p+6,90.4163513/0x1.69aa58p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,40.687355/0x1.457fb4p+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[90.4163513/0x1.69aa58p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550727/0x1.92893p-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.2902527/0x1.62527p+5] conf=1/0x1p+0 TARGET_SAFE=73.8950958 TARGET_SHORT=44.3198242 TARGET_LONG=73.8950958 PUB_SHORT=323730856180 PUB_LONG=453223198652 PUB_SAFE=453223198652 CONV=24470868455,25737634322,25737634322,24470868455,24470868455,24470868455,24470868455 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176628 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=575.792908/0x1.1fe57ep+9 HREF=406.122437/0x1.961f58p+8
G=15 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.329999775/0x1.51eb76p-2 LUX_IN=575.792908/0x1.1fe57ep+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=90.9091492/0x1.6ba2f8p+6 B4_SAT=0 B4_HI=4.27549171 B4_LO=0.000980000012 B4_SHI=4.27549171 EFF_FRAME=[90.9091492/0x1.6ba2f8p+6,90.9091492/0x1.6ba2f8p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,40.9091187/0x1.4745ep+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[90.9091492/0x1.6ba2f8p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550712/0x1.92892ep-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.4393311/0x1.6383cp+5] conf=1/0x1p+0 TARGET_SAFE=74.2978439 TARGET_SHORT=44.4691582 TARGET_LONG=74.2978439 PUB_SHORT=325495279588 PUB_LONG=455693386744 PUB_SAFE=455693386744 CONV=24515240343,25784296200,25784296200,24515240343,24515240343,24515240343,24515240343 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176604 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=575.976807/0x1.1ffd08p+9 HREF=406.122437/0x1.961f58p+8
G=16 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.329129279/0x1.510744p-2 LUX_IN=575.976807/0x1.1ffd08p+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=91.1495972/0x1.6c993p+6 B4_SAT=0 B4_HI=4.27883053 B4_LO=0.000980000012 B4_SHI=4.27883053 EFF_FRAME=[91.1495972/0x1.6c993p+6,91.1495972/0x1.6c993p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,41.0173187/0x1.482378p+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[91.1495972/0x1.6c993p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550697/0x1.92892cp-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.4046555/0x1.633cbcp+5] conf=1/0x1p+0 TARGET_SAFE=74.4943619 TARGET_SHORT=44.4347115 TARGET_LONG=74.4943619 PUB_SHORT=326356211896 PUB_LONG=456898696654 PUB_SAFE=456898696654 CONV=24536833376,25807007018,25807007018,24536833376,24536833376,24536833376,24536833376 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176604 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=576.066162/0x1.200878p+9 HREF=406.122437/0x1.961f58p+8
G=17 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.327679813/0x1.4f8b4cp-2 LUX_IN=576.066162/0x1.200878p+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=91.5527878/0x1.6e360ep+6 B4_SAT=0 B4_HI=4.2743516 B4_LO=0.000980000012 B4_SHI=4.2743516 EFF_FRAME=[91.5527878/0x1.6e360ep+6,91.5527878/0x1.6e360ep+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,41.1987534/0x1.49970cp+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[91.5527878/0x1.6e360ep+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550727/0x1.92893p-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.4511871/0x1.639c08p+5] conf=1/0x1p+0 TARGET_SAFE=74.8238754 TARGET_SHORT=44.4815292 TARGET_LONG=74.8238754 PUB_SHORT=327799794889 PUB_LONG=458919712844 PUB_SAFE=458919712844 CONV=24572967481,25845011641,25845011641,24572967481,24572967481,24572967481,24572967481 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176604 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=576.215454/0x1.201b94p+9 HREF=406.122437/0x1.961f58p+8
G=18 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.33354637/0x1.558d2ep-2 LUX_IN=576.215454/0x1.201b94p+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=89.9425201/0x1.67c524p+6 B4_SAT=0 B4_HI=4.28228951 B4_LO=0.000980000012 B4_SHI=4.28228951 EFF_FRAME=[89.9425201/0x1.67c524p+6,89.9425201/0x1.67c524p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,40.4741325/0x1.43cb06p+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[89.9425201/0x1.67c524p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550712/0x1.92892ep-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.3687897/0x1.62f348p+5] conf=1/0x1p+0 TARGET_SAFE=73.507843 TARGET_SHORT=44.3978996 TARGET_LONG=73.507843 PUB_SHORT=322034330307 PUB_LONG=450848048391 PUB_SAFE=450848048391 CONV=24428044407,25692586480,25692586480,24428044407,24428044407,24428044407,24428044407 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176604 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=575.615112/0x1.1fcebcp+9 HREF=406.122437/0x1.961f58p+8
G=19 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.328456581/0x1.5056ecp-2 LUX_IN=575.615112/0x1.1fcebcp+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=91.3362732/0x1.6d5858p+6 B4_SAT=0 B4_HI=4.26839638 B4_LO=0.000980000012 B4_SHI=4.26839638 EFF_FRAME=[91.3362732/0x1.6d5858p+6,91.3362732/0x1.6d5858p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,41.1013222/0x1.48cf82p+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[91.3362732/0x1.6d5858p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550712/0x1.92892ep-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.5132027/0x1.641b0ap+5] conf=1/0x1p+0 TARGET_SAFE=74.6469193 TARGET_SHORT=44.5433044 TARGET_LONG=74.6469193 PUB_SHORT=327024565085 PUB_LONG=457834381761 PUB_SAFE=457834381761 CONV=24553580320,25824627872,25824627872,24553580320,24553580320,24553580320,24553580320 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176628 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=576.135376/0x1.201154p+9 HREF=406.122437/0x1.961f58p+8
G=20 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.328185111/0x1.500fc2p-2 LUX_IN=576.135376/0x1.201154p+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=91.4118271/0x1.6da5b6p+6 B4_SAT=0 B4_HI=4.2645793 B4_LO=0.000980000012 B4_SHI=4.2645793 EFF_FRAME=[91.4118271/0x1.6da5b6p+6,91.4118271/0x1.6da5b6p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,41.1353226/0x1.491524p+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[91.4118271/0x1.6da5b6p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550712/0x1.92892ep-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.5530472/0x1.646ca4p+5] conf=1/0x1p+0 TARGET_SAFE=74.7086716 TARGET_SHORT=44.583168 TARGET_LONG=74.7086716 PUB_SHORT=327295102365 PUB_LONG=458213129273 PUB_SAFE=458213129273 CONV=24560352159,25831757255,25831757255,24560352159,24560352159,24560352159,24560352159 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176651 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=576.16333/0x1.2014e8p+9 HREF=406.122437/0x1.961f58p+8
G=21 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.329172194/0x1.511284p-2 LUX_IN=576.16333/0x1.2014e8p+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=91.1377106/0x1.6c8d04p+6 B4_SAT=0 B4_HI=4.26900053 B4_LO=0.000980000012 B4_SHI=4.26900053 EFF_FRAME=[91.1377106/0x1.6c8d04p+6,91.1377106/0x1.6c8d04p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,41.0119705/0x1.481884p+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[91.1377106/0x1.6c8d04p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550712/0x1.92892ep-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.5069008/0x1.640e22p+5] conf=1/0x1p+0 TARGET_SAFE=74.484642 TARGET_SHORT=44.5368462 TARGET_LONG=74.484642 PUB_SHORT=326313629707 PUB_LONG=456839081590 PUB_SAFE=456839081590 CONV=24535779095,25805905144,25805905144,24535779095,24535779095,24535779095,24535779095 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176628 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=576.061707/0x1.2007e6p+9 HREF=406.122437/0x1.961f58p+8
G=22 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.325259835/0x1.4d10eap-2 LUX_IN=576.061707/0x1.2007e6p+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=92.2339554/0x1.70ef92p+6 B4_SAT=0 B4_HI=4.26707363 B4_LO=0.000980000012 B4_SHI=4.26707363 EFF_FRAME=[92.2339554/0x1.70ef92p+6,92.2339554/0x1.70ef92p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,41.5052795/0x1.4c0adp+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[92.2339554/0x1.70ef92p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550697/0x1.92892cp-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.5270042/0x1.64374ep+5] conf=1/0x1p+0 TARGET_SAFE=75.3805695 TARGET_SHORT=44.557827 TARGET_LONG=75.3805695 PUB_SHORT=330238654656 PUB_LONG=462334102480 PUB_SAFE=462334102480 CONV=24633756907,25908954904,25908954904,24633756907,24633756907,24633756907,24633756907 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176628 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=576.466248/0x1.203baep+9 HREF=406.122437/0x1.961f58p+8
G=23 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.330786973/0x1.52b9d2p-2 LUX_IN=576.466248/0x1.203baep+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=90.6928101/0x1.6ac57p+6 B4_SAT=0 B4_HI=4.27115059 B4_LO=0.000980000012 B4_SHI=4.27115059 EFF_FRAME=[90.6928101/0x1.6ac57p+6,90.6928101/0x1.6ac57p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,40.8117638/0x1.467e7ep+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[90.6928101/0x1.6ac57p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550727/0x1.92893p-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.4844971/0x1.63e04p+5] conf=1/0x1p+0 TARGET_SAFE=74.1210403 TARGET_SHORT=44.5140991 TARGET_LONG=74.1210403 PUB_SHORT=324720704895 PUB_LONG=454608991532 PUB_SAFE=454608991532 CONV=24495772775,25763820873,25763820873,24495772775,24495772775,24495772775,24495772775 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176604 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=575.896179/0x1.1ff2b6p+9 HREF=406.122437/0x1.961f58p+8
G=24 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.337181836/0x1.594632p-2 LUX_IN=575.896179/0x1.1ff2b6p+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=88.9727631/0x1.63e41cp+6 B4_SAT=0 B4_HI=4.2796855 B4_LO=0.000980000012 B4_SHI=4.2796855 EFF_FRAME=[88.9727631/0x1.63e41cp+6,88.9727631/0x1.63e41cp+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,40.0377426/0x1.404d4cp+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[88.9727631/0x1.63e41cp+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550727/0x1.92893p-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.3957863/0x1.632a92p+5] conf=1/0x1p+0 TARGET_SAFE=72.7152863 TARGET_SHORT=44.4240761 TARGET_LONG=72.7152863 PUB_SHORT=318562173955 PUB_LONG=445987034178 PUB_SAFE=445987034178 CONV=24339937087,25599925124,25599925124,24339937087,24339937087,24339937087,24339937087 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176628 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=575.248413/0x1.1f9fccp+9 HREF=406.122437/0x1.961f58p+8
G=25 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.328676701/0x1.5090ap-2 LUX_IN=575.248413/0x1.1f9fccp+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=91.2751007/0x1.6d19b4p+6 B4_SAT=0 B4_HI=4.28489637 B4_LO=0.000980000128 B4_SHI=4.28489637 EFF_FRAME=[91.2751007/0x1.6d19b4p+6,91.2751007/0x1.6d19b4p+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,41.0737953/0x1.489722p+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[91.2751007/0x1.6d19b4p+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550712/0x1.92892ep-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.3417969/0x1.62bcp+5] conf=1/0x1p+0 TARGET_SAFE=74.5969238 TARGET_SHORT=44.3720207 TARGET_LONG=74.5969238 PUB_SHORT=326805547575 PUB_LONG=457527743208 PUB_SAFE=457527743208 CONV=24548094661,25818851254,25818851254,24548094661,24548094661,24548094661,24548094661 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176604 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=576.112671/0x1.200e6cp+9 HREF=406.122437/0x1.961f58p+8
G=26 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.332642823/0x1.54a052p-2 LUX_IN=576.112671/0x1.200e6cp+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=90.186821/0x1.68bf4ep+6 B4_SAT=0 B4_HI=4.30101299 B4_LO=0.000980000012 B4_SHI=4.30101299 EFF_FRAME=[90.186821/0x1.68bf4ep+6,90.186821/0x1.68bf4ep+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,40.5840721/0x1.44ac2ep+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[90.186821/0x1.68bf4ep+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550712/0x1.92892ep-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.1756363/0x1.6167b4p+5] conf=1/0x1p+0 TARGET_SAFE=73.7075043 TARGET_SHORT=44.2051353 TARGET_LONG=73.7075043 PUB_SHORT=322909043334 PUB_LONG=452072637271 PUB_SAFE=452072637271 CONV=24450142163,25715835107,25715835107,24450142163,24450142163,24450142163,24450142163 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176628 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=575.706909/0x1.1fda7cp+9 HREF=406.122437/0x1.961f58p+8
G=27 H1=6133332579 H2=6133332579 H3=6133332579 LUMA=0.333860725/0x1.55df96p-2 LUX_IN=575.706909/0x1.1fda7cp+9 FRAME_TARGET=30/0x1.ep+4 FRAME_ADJ=89.8578262/0x1.676e6ap+6 B4_SAT=0 B4_HI=4.2882247 B4_LO=0.000980000012 B4_SHI=4.2882247 EFF_FRAME=[89.8578262/0x1.676e6ap+6,89.8578262/0x1.676e6ap+6] conf=0.00100000005/0x1.0624dep-10 EFF_SAT=[0/0x0p+0,40.4360237/0x1.437cfap+5] conf=0.100000001/0x1.99999ap-4 EFF_DARK=[89.8578262/0x1.676e6ap+6,1024/0x1p+10] conf=0.200000003/0x1.99999ap-3 EFF_ILLUM=[0/0x0p+0,0.196550712/0x1.92892ep-3] conf=0/0x0p+0 EFF_SHORTSAT=[0/0x0p+0,44.3073807/0x1.627584p+5] conf=1/0x1p+0 TARGET_SAFE=73.4386292 TARGET_SHORT=44.3364792 TARGET_LONG=73.4386292 PUB_SHORT=321731107688 PUB_LONG=450423536725 PUB_SAFE=450423536725 CONV=24420377217,25684522389,25684522389,24420377217,24420377217,24420377217,24420377217 PRED=1 STRETCH=0/0 RATIO=1 DRC=1.05176604 CAP=6133333088,6133333088,6133333088,6133333088,6133333088,6133333088,6133333088 CAP_FLAGS=rescaled:0,snap:0 CAP_PRED=1 T681_SHORT=ret:6133332579,time:66666664,gain:91.9999924,corr:1,knee:3 NEXT_LUX=575.583252/0x1.1fcaa8p+9 HREF=406.122437/0x1.961f58p+8
E004EI_OFFLINE_AEC_REPLAY_END
